Date,Source,Site.ID,POC,Daily.Max.1.hour.NO2.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
11/4/2016,AQS,360290023,1,19.9,ppb,18,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/5/2016,AQS,360290023,1,9.3,ppb,8,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/6/2016,AQS,360290023,1,26.5,ppb,25,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/7/2016,AQS,360290023,1,38.6,ppb,36,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/9/2016,AQS,360290023,1,27.7,ppb,25,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/10/2016,AQS,360290023,1,25.7,ppb,24,Buffalo Near-Road,22,92,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/11/2016,AQS,360290023,1,14.5,ppb,13,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/12/2016,AQS,360290023,1,29.2,ppb,27,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/13/2016,AQS,360290023,1,7.8,ppb,7,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/14/2016,AQS,360290023,1,38.5,ppb,36,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/15/2016,AQS,360290023,1,39.5,ppb,37,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/16/2016,AQS,360290023,1,32,ppb,30,Buffalo Near-Road,20,83,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/17/2016,AQS,360290023,1,30.4,ppb,28,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/18/2016,AQS,360290023,1,33.5,ppb,31,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/19/2016,AQS,360290023,1,22.4,ppb,21,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/20/2016,AQS,360290023,1,6.9,ppb,6,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/21/2016,AQS,360290023,1,9.3,ppb,8,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/22/2016,AQS,360290023,1,27.8,ppb,25,Buffalo Near-Road,21,88,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/23/2016,AQS,360290023,1,27.8,ppb,25,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/24/2016,AQS,360290023,1,18.3,ppb,17,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/25/2016,AQS,360290023,1,19.1,ppb,18,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/26/2016,AQS,360290023,1,18.1,ppb,17,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/27/2016,AQS,360290023,1,25.7,ppb,24,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/28/2016,AQS,360290023,1,18.1,ppb,17,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/29/2016,AQS,360290023,1,31.8,ppb,29,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/30/2016,AQS,360290023,1,24.6,ppb,23,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/1/2016,AQS,360290023,1,11,ppb,10,Buffalo Near-Road,20,83,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/2/2016,AQS,360290023,1,9.6,ppb,8,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/3/2016,AQS,360290023,1,10.3,ppb,9,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/4/2016,AQS,360290023,1,18.6,ppb,17,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/5/2016,AQS,360290023,1,23.7,ppb,22,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/6/2016,AQS,360290023,1,28.1,ppb,26,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/7/2016,AQS,360290023,1,19,ppb,18,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/8/2016,AQS,360290023,1,10.5,ppb,9,Buffalo Near-Road,20,83,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/9/2016,AQS,360290023,1,16,ppb,15,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/10/2016,AQS,360290023,1,20.5,ppb,19,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/11/2016,AQS,360290023,1,11.7,ppb,10,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/12/2016,AQS,360290023,1,15.4,ppb,14,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/13/2016,AQS,360290023,1,19.8,ppb,18,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/14/2016,AQS,360290023,1,13.4,ppb,12,Buffalo Near-Road,20,83,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/15/2016,AQS,360290023,1,11.1,ppb,10,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/16/2016,AQS,360290023,1,24.1,ppb,23,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/17/2016,AQS,360290023,1,28.4,ppb,26,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/18/2016,AQS,360290023,1,22,ppb,21,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/19/2016,AQS,360290023,1,40.6,ppb,38,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/20/2016,AQS,360290023,1,23.2,ppb,22,Buffalo Near-Road,20,83,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/21/2016,AQS,360290023,1,26.8,ppb,25,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/22/2016,AQS,360290023,1,17.8,ppb,16,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/23/2016,AQS,360290023,1,30.7,ppb,28,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/24/2016,AQS,360290023,1,31,ppb,29,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/25/2016,AQS,360290023,1,19.6,ppb,18,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/26/2016,AQS,360290023,1,25.1,ppb,24,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/27/2016,AQS,360290023,1,8,ppb,8,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/28/2016,AQS,360290023,1,17.3,ppb,16,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/30/2016,AQS,360290023,1,9.1,ppb,8,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/31/2016,AQS,360290023,1,9.8,ppb,8,Buffalo Near-Road,24,100,42602,Nitrogen dioxide (NO2),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
1/1/2016,AQS,360337003,1,2.6,ppb,2,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/2/2016,AQS,360337003,1,2.6,ppb,2,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/3/2016,AQS,360337003,1,3.6,ppb,3,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/4/2016,AQS,360337003,1,3.4,ppb,3,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/5/2016,AQS,360337003,1,6.3,ppb,6,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/6/2016,AQS,360337003,1,5.5,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/7/2016,AQS,360337003,1,22.7,ppb,21,Y001,22,92,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/8/2016,AQS,360337003,1,25.7,ppb,24,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/9/2016,AQS,360337003,1,14.4,ppb,13,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/10/2016,AQS,360337003,1,10.1,ppb,9,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/11/2016,AQS,360337003,1,5.7,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/12/2016,AQS,360337003,1,9.1,ppb,8,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/13/2016,AQS,360337003,1,16.5,ppb,15,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/14/2016,AQS,360337003,1,21.2,ppb,20,Y001,18,75,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/15/2016,AQS,360337003,1,28.1,ppb,26,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/16/2016,AQS,360337003,1,13.4,ppb,12,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/17/2016,AQS,360337003,1,14.3,ppb,13,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/18/2016,AQS,360337003,1,6.5,ppb,6,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/19/2016,AQS,360337003,1,2,ppb,2,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/20/2016,AQS,360337003,1,6.4,ppb,6,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/21/2016,AQS,360337003,1,13.8,ppb,12,Y001,21,88,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/22/2016,AQS,360337003,1,10.4,ppb,9,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/23/2016,AQS,360337003,1,12.9,ppb,11,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/24/2016,AQS,360337003,1,10.5,ppb,9,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/25/2016,AQS,360337003,1,13.1,ppb,12,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/26/2016,AQS,360337003,1,11.2,ppb,10,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/27/2016,AQS,360337003,1,10.9,ppb,9,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/28/2016,AQS,360337003,1,11.5,ppb,10,Y001,18,75,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/29/2016,AQS,360337003,1,12,ppb,11,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/30/2016,AQS,360337003,1,5.3,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
1/31/2016,AQS,360337003,1,13,ppb,12,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/1/2016,AQS,360337003,1,5.9,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/2/2016,AQS,360337003,1,3.3,ppb,3,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/3/2016,AQS,360337003,1,20.8,ppb,19,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/4/2016,AQS,360337003,1,2.2,ppb,2,Y001,20,83,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/5/2016,AQS,360337003,1,6.1,ppb,6,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/6/2016,AQS,360337003,1,2,ppb,2,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/7/2016,AQS,360337003,1,3.2,ppb,3,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/8/2016,AQS,360337003,1,7.2,ppb,7,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/9/2016,AQS,360337003,1,7.4,ppb,7,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/10/2016,AQS,360337003,1,6,ppb,6,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/11/2016,AQS,360337003,1,2.9,ppb,2,Y001,22,92,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/12/2016,AQS,360337003,1,6,ppb,6,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/13/2016,AQS,360337003,1,3.2,ppb,3,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/14/2016,AQS,360337003,1,5.4,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/15/2016,AQS,360337003,1,18.8,ppb,17,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/16/2016,AQS,360337003,1,14.9,ppb,13,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/17/2016,AQS,360337003,1,8,ppb,8,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/18/2016,AQS,360337003,1,7.3,ppb,7,Y001,21,88,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/19/2016,AQS,360337003,1,19.9,ppb,18,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/20/2016,AQS,360337003,1,5.8,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/21/2016,AQS,360337003,1,2.2,ppb,2,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/22/2016,AQS,360337003,1,11.5,ppb,10,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/23/2016,AQS,360337003,1,19.6,ppb,18,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/24/2016,AQS,360337003,1,23.2,ppb,22,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/25/2016,AQS,360337003,1,12.1,ppb,11,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/26/2016,AQS,360337003,1,4.6,ppb,4,Y001,21,88,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/27/2016,AQS,360337003,1,2.8,ppb,2,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/28/2016,AQS,360337003,1,3.9,ppb,3,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
2/29/2016,AQS,360337003,1,10.8,ppb,9,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/1/2016,AQS,360337003,1,6.2,ppb,6,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/2/2016,AQS,360337003,1,5.4,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/3/2016,AQS,360337003,1,14.3,ppb,13,Y001,18,75,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/4/2016,AQS,360337003,1,24.3,ppb,23,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/5/2016,AQS,360337003,1,24.4,ppb,23,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/6/2016,AQS,360337003,1,5.7,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/7/2016,AQS,360337003,1,14.7,ppb,13,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/8/2016,AQS,360337003,1,21.2,ppb,20,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/9/2016,AQS,360337003,1,8.3,ppb,8,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/10/2016,AQS,360337003,1,22.5,ppb,21,Y001,22,92,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/11/2016,AQS,360337003,1,7.4,ppb,7,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/12/2016,AQS,360337003,1,3.3,ppb,3,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/13/2016,AQS,360337003,1,3.5,ppb,3,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/14/2016,AQS,360337003,1,9.2,ppb,8,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/15/2016,AQS,360337003,1,7.8,ppb,7,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/16/2016,AQS,360337003,1,7.9,ppb,7,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/17/2016,AQS,360337003,1,7.6,ppb,7,Y001,20,83,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/18/2016,AQS,360337003,1,2.3,ppb,2,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/19/2016,AQS,360337003,1,2.8,ppb,2,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/20/2016,AQS,360337003,1,5.8,ppb,5,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/21/2016,AQS,360337003,1,9.8,ppb,8,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/22/2016,AQS,360337003,1,4.4,ppb,4,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/23/2016,AQS,360337003,1,8.6,ppb,8,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/24/2016,AQS,360337003,1,7,ppb,7,Y001,22,92,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/25/2016,AQS,360337003,1,7,ppb,7,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
3/26/2016,AQS,360337003,1,7.3,ppb,7,Y001,24,100,42602,Nitrogen dioxide (NO2),31660,"Malone, NY",36,New York,33,Franklin,44.980577,-74.695005
